Date|comp_id|sector_id|PMSector1_id|Beginning of Month Date|Balance Sheet Date|End of Month Date|Date Last Published|MRPO Date|Price Date|Symbol|Company|Bloomberg Ticker|Currency|Sector|Sector Abbreviation|PM Sector 1|REITrader Sector|Primary Analyst|Secondary Analyst|Market Cap Rate|Development Pipeline|Funded Development|Dividend Pace|EBITDA (1-Yr Forward)|Overhead (Annual G&A)|LT NOI Growth|Pricing Model Adjustment - Market Risk|Pricing Model Adjustment - 5 Year Cash Flow|Price|Price (Split Adjusted)|52-Week Price Range|Net Price Change|Recommendation|Shares|Insider Shares (K)|Takeout Price|Takeout Probability|Daily Total Return|1-Year Total Returns|3-Year Total Returns (Annualized)|5-Year Total Returns (Annualized)|7 Year Annualized Total Return|10 Year Annualized Total Return|15 Year Annualized Total Return|20 Year Annualized Total Return|25 Year Annualized Total Return|30 Year Annualized Total Return|Value Per SF/Unit/Bed|Unit Type|MRPO|% Price Change|Public Equity|Dividend Yield|Takeout Premium|Takeout Premium to NAV|Cash|Current Assets|Land|CIP|Other RE Assets|Other Assets|Current Liabilities|Book Value of Debt|Mark to Market Adjustment in Debt|Book Value of Preferred Stock|Mark to Market Adjustment in Preferred Stock|Other Liabilities|Operating Value of RE|Total Assets|Net Assets|Liabilities|Net Liabilities|Private Equity|NAV|NAV (rounded)|NAV (Split Adjusted)|Premium to NAV|Premium to GAV|Net GAV Premium|Debt to EBITDA|Overhead as a % of Assets|EV|G&A as % of EV|Implied Value Per Unit|Nominal NOI|Economic NOI|Cap-Ex Reserve|Nominal Cap Rate|Economic Cap Rate|Implied Nominal Cap Rate|Implied Economic Cap Rate|Implied Market Cap Rate|Implied Net Nominal Cap Rate|Implied Net Economic Cap Rate|Implied Net Market Cap Rate|Leverage|Net Leverage|Net Leverage Ex-Preferreds|Comprehensive Leverage|SS NOI Growth (4 Year)|Inflation|NOI Growth plus Inflation|Pricing Model Adjustment - Sector Risk|IRR (Unlevered Return Expectation)|Implied IRR|Intrinsic NAV|Warranted Premium to GAV Component: Leverage|Warranted Price|Premium to Warranted Price|Warranted NAV Premium|Warranted Premium to GAV Component: Takeout|Warranted Premium|Intrinsic Real Estate Value|Warranted Implied Nominal Cap Rate|Implied Takeout Odds|REITrader Implied Nominal Cap Rate vs Peers (120 Day Average)|REITrader Implied Nominal Cap Rate vs Peers (60 Day Average)|REITrader Implied Nominal Cap Rate vs Peers (20 Day Average)|REITrader Implied Nominal Cap Rate vs Peers (5 Day Average)|REITrader Implied Cap Rate vs Peers|REITrader Warranted Implied Nominal Cap Rate Spread|REITrader Implied Nominal Cap Rate|REITrader Warranted Price|REITrader Premium to Warranted Price|Dividend Coverage Year|Dividend Coverage|Debt Maturities Measured Through Year|Implied Fully-Loaded Forward 16Q Economic Cap Rate|Same Store NOI (2019)|Same Store NOI (2022)|Nominal Cap Rate (2019 NOI)|Nominal Cap Rate (2022 NOI)|Implied Net Nominal Cap Rate (2019 NOI)|Implied Net Nominal Cap Rate (2022 NOI)|Year 1 - Defined|Year 2 - Defined|Year 3 - Defined|Year 4 - Defined|AFFO (Year 0)|AFFO (Year 1)|AFFO (Year 2)|AFFO (Year 3)|AFFO (Year 4)|AFFO Yield (Year 0)|AFFO Yield (Year 1)|AFFO Yield (Year 2)|AFFO Yield (Year 3)|AFFO Yield (Year 4)|AFFO Growth (Year 1)|AFFO Growth (Year 2)|AFFO Growth (Year 3)|AFFO Growth (Year 4)|AFFO (12-Month Back)|AFFO (12-Month Forward)|1-Year Forward REIT AFFO Yield|AFFO Growth (12-Month Forward)|AFFO Multiple (12-Month Forward)|EBITDA (Year 1)|EBITDA (Year 2)|EBITDA (Year 3)|EBITDA (Year 4)|EBITDA Multiple (Year 1)|EBITDA Multiple (Year 2)|EBITDA Multiple (Year 3)|EBITDA Multiple (Year 4)|FFO (Year 0)|FFO (Year 1)|FFO (Year 2)|FFO (Year 3)|FFO (Year 4)|FFO Yield (Year 0)|FFO Yield (Year 1)|FFO Yield (Year 2)|FFO Yield (Year 3)|FFO Yield (Year 4)|FFO Growth (Year 1)|FFO Growth (Year 2)|FFO Growth (Year 3)|FFO Growth (Year 4)|FFO (12-Month Back)|FFO (12-Month Forward)|FFO Growth (12-Month Forward)|FFO Multiple (12-Month Forward)|Same Store NOI Growth (Year 0)|Same Store NOI Growth (Year 1)|Same Store NOI Growth (Year 2)|Same Store NOI Growth (Year 3)|Same Store NOI Growth (Year 4)|Same Store NOI Growth (Year 5)|Same Store NOI Growth (12 Month Forward)|Non-staggered Board|Investment by Board Members|Independent Directors that own > $200K|Insider Ownership|Board Investment|Conduct|Proxy Access|Total Board Rating|State of Incorporation|Business Combination Provision|Control Share Acquistion Provision|Board Later Vote|Shareholder Amendments|State Anti-takeover Provisions|Ownership Limits from 5/50 Rule|Insider Blocking Power|Shareholder Rights Plan|Board Authority Rights Plan|Shareholder Rights Plan Total|Total WME Rating|Other Business Dealings with Management|Divergent Tax Basis of Insiders|Total Other Issues Rating|Total Corporate Governance Score
02/05/2016|161|9|9||31/12/2015|||01/02/2016|02/05/2016|SLG|SL Green Realty|SLG US EQUITY|USD|Office||Office||JR|CB||1922007.827|533819.28705|2.88|1120000|98000||||106.72|106.78678644||1.64|SELL|103721|2365.744|133.5|0.1|0.01560716||||||||||715.97394812|SF|SELL|0.01560716|11069.10512|0.02698651|0.25093703||382839.5|352857|0|1460649.7846636|6010856.79825849|2006938.57|488669|11685089.5|332740.53666226|512775.275|10125.37288136|201644.31181461|17262963.5709631|27477105.2238852|27094265.6951832|13231043.9963582|12848204.4963582|14246061.2275269|137.349825|137.25|137.43577989|-0.22300593|-0.115621|-0.117255|10.09129464|0.0035666|14086007.4921381|||772820.65718892|628663.45990101|0.18653383|0.04476755|0.03641689|0.05062|0.041177||0.05071406|0.05071406||0.48152976|0.4742038|0.454904|0.488609|||||||||102.369004|0.04250306|-0.254685||||0.051578|0.22578771||||||||||2016|1.45833333|2018|0.041291|||||||2016|2017|2018|2019|3.37|4.2|4.74|4.91|4.98|0.03157796|0.03935532|0.04441529|0.04600825|0.04666417|0.2462908|0.12857143|0.03586498|0.01425662|3.64666667|4.38||0.201096|24.3652968|||||||||6.49|6.95|7.29|7.54|7.68|0.06081334|0.06512369|0.0683096|0.07065217|0.07196402|||||6.64333333|7.06333333|0.063221|15.10901369|0.046|0.06|0.038|0.039|0.031||0.05266667|0|1|3|0||5||11|MD|2|2|0||4|0|8|5|0||17|2|1|3|31
02/05/2016|162|4|4||31/12/2015|||28/09/2015|02/05/2016|VTR|Ventas|VTR US EQUITY|USD|Health Care||Health Care||KTy|AS||412900|92005|2.92|1765477.7065622|110000||||62.62|62.62||0.5|SELL|337560|3613.327|75|0|0.00804894||||||||||||SELL|0.00804894|21138.0072|0.04663047|0.19770042||53023|258891|0|179695.08057794|93060|937008|0|11228520|265670.89808854|0|0|678364|28486048.2873661|30007725.3679441|29954702.1814485|12172554.8980885|12119531.8980885|17835170.4698555|52.835556|52.75|52.835556|0.18518673|0.110066|0.110261|6.33001309|0.00366572|31788885.2040061|||1776405.70656217|1658435.89146506|0.06640928|0.06236055|0.05821923|0.056177|0.052446||0.05616747|0.05616747||0.40564737|0.4045953|0.404595|0.40598|||||||||60.837184|0.02930471|0.151444||||0.05721|0.12588005||||||||||2016|1.26183654|2018||||||||2016|2017|2018|2019|3.97569689|3.6845627|3.77868166|3.72437717|3.88780452|0.06348925|0.05884003|0.06034305|0.05947584|0.06208567|-0.07322847|0.02554413|-0.01437128|0.04388045|3.87865216|3.71593569||-0.041952|16.85174483|||||||||4.47219517|4.14657305|4.25455907|4.22147286|4.4102846|0.071418|0.06621803|0.0679425|0.06741413|0.07042933|||||4.36365446|4.18256839|-0.041499|14.97166195|0.038|0.01872491|0.01828388|0.01892997|0.01934452||0.0185779|30|1|3|0||25||62|DE|0|2|0||7|0|8|5|0||20|2|2|4|86
02/05/2016|163|6|6||31/12/2015|||01/04/2016|02/05/2016|FR|First Industrial Realty|FR US EQUITY|USD|Industrial||Industrial||EF|VT||161100|84808|0.76|239358.26365974|25500||||23.39|23.39||0.45|HOLD|120933|2030.07|24|0.1|0.01961639||||||||||63.92961928|SF|HOLD|0.01961639|2828.62287|0.03249252|0.02607952||151692|18657|97973.415|102853.78158273|88449.2|0|148664|1442493|68084.6273977|0|0|0|3977411.63004946|4437037.02663219|4285344.9621627|1659241.6273977|1507549.6273977|2777795.39923449|22.969705|23|22.969705|0.0182978|0.011455|0.01186|5.3927572|0.00574707|4028239.16528446|||255549.21191157|212541.10935823|0.16829675|0.06425013|0.05343704|0.063522|0.052831||0.06349701|0.06349701||0.37395262|0.3517918|0.351791|0.360475|||||||||23.051049|0.01470436|0.003541||||0.064107|0.42146644||||||||||2016|1.47027738|2018|0.051442|||||||2016|2017|2018|2019|1.02953198|1.11741081|1.23346196|1.33299416|1.42208734|0.0440159|0.04777301|0.05273459|0.05698992|0.06079895|0.08535804|0.10385719|0.08069337|0.06683689|1.05882492|1.15609453||0.091865|20.23190964|||||||||1.27142488|1.45747699|1.59491924|1.71881482|1.82945418|0.05435763|0.06231197|0.06818808|0.07348503|0.07821523|||||1.33344225|1.50329107|0.127376|15.5591957|0.05204763|0.04160983|0.0328522|0.03065368|0.02692277||0.03869062|5|0|3|0||20||33|MD|0|2|0||2|0|8|5|0||15|3|2|5|53
02/05/2016|165|9|9||31/12/2015|||29/08/2014|02/05/2016|BDN|Brandywine Realty Trust|BDN US EQUITY|USD|Office||Office||JR|CB||644263|396983|0.6|305000|29000||||15.19|15.19||0.24|SELL|177230.153|3721.19|17.5|0.1|0.01605351||||||||||244.61126533|SF|SELL|0.01605351|2692.12602407|0.03949967|0.15207373||507623|17126|133510.97142857|601788.82785509|675576.47645843|134061|137418|2653211|34645.75174985|100000|4720|30789|4078487.52844791|6148173.80419|5640550.76701345|2960783.75174985|2453160.75174985|3187390.05244015|17.984468|18|17.984468|-0.1553823|-0.080554|-0.087804|7.03471475|0.00471684|3583223.53725431|||260772.50186512|193256.82435268|0.25890643|0.06393853|0.04738443|0.06954|0.051535||0.07009299|0.07009299||0.48157125|0.4349151|0.416349|0.466084|||||||||14.294717|0.06263034|-0.205164||||0.071548|0.35138341||||||||||2016|1|2018|0.049808|||||||2016|2017|2018|2019|0.66|0.6|0.74|0.77|0.81|0.04344964|0.03949967|0.04871626|0.05069124|0.05332456|-0.09090909|0.23333333|0.04054054|0.05194805|0.64|0.64666667||0.010416|23.48969072|||||||||1.45|1.26|1.43|1.51|1.59|0.09545754|0.08294931|0.09414088|0.0994075|0.10467413|||||1.38666667|1.31666667|-0.050481|11.53670886|0.034|0.036|0.021|0.022|0.026||0.031|5|0|2|0||10||21|MD|0|2|0||2|0|8|5|0||15|3|2|5|41
02/05/2016|167|12|12||31/12/2015|||08/02/2016|02/05/2016|ACC|American Campus|ACC US EQUITY|USD|Student Housing||Student Housing||DBr|RB||1006800|212677|1.6|380656.11110029|24112.37||||45.56|45.56||0.81|BUY|132366.207|688.82|37.25|0|0.01810056||||||||||78.8|Bed|BUY|0.01810056|6030.60439092|0.03511853|-0.18239684||405983|52150|43890|309141.82495832|45559.13293988|265384|71988|2485000|51309.81847975|0|0|159818|6994088.2758621|8116196.2337603|7710213.23289323|2768115.81847975|2362132.81847975|5348080.41528055|40.403669|40.5|40.403669|0.12762037|0.084094|0.088522|5.46166721|0.00297089|7676612.25236862|||405657.12|374578.87|0.07661212|0.058|0.0535565|0.0535|0.049402||0.05328326|0.05328326||0.34106073|0.3063641|0.306364|0.37634|||||||||47.020093|-0.03105253|0.163757||||0.05235|0.14944515||||||||||2016|1.26033296|2018|0.050964|||||||2016|2017|2018|2019|2.08360883|2.01653274|2.13137275|2.2128247|2.26788258|0.04573329|0.04426103|0.04678167|0.04856946|0.04977793|-0.03219227|0.05694924|0.03821572|0.02488127|2.06125013|2.05481274||-0.003124|22.1723367|||||||||2.35740695|2.24486819|2.35650139|2.44647924|2.51005568|0.05174291|0.04927279|0.05172303|0.05369796|0.05509341|||||2.31989403|2.28207926|-0.016301|19.96424965|0.04395249|0.03988508|0.03735507|0.02826696|0.02616665||0.03904174|5|0|2|0||15||27|MD|2|2|0||4|5|8|5|0||22|3|0|3|52
02/05/2016|171|10|10||31/12/2015|||01/02/2016|02/05/2016|EXR|Extra Space|EXR US EQUITY|USD|Self-Storage||Self Storage||DBr|RB||0|0|2.36|658000|15800||||86.87|86.87||1.92|BUY|132303.348|5657.681|45|0|0.02260153||||||||||205.50558302|SF|BUY|0.02260153|11493.19184076|0.02716703|-0.48198457||75799|30738|0|0|0|1291857.7881393|82693|3667596.07623354|14984.64295866|0|0|64578.73936331|10614418.3985617|12012813.186701|11937014.0770187|3829852.45855551|3754053.45855551|8182960.72814553|61.849989|61.75|61.849989|0.40452733|0.275558|0.277308|5.45865817|0.00131526|13924649.6208586|||583793.01192088|551627.86434604|0.05509684|0.055|0.05196967|0.043118|0.040742||0.0430593|0.0430593||0.31881395|0.3144884|0.314488|0.307357|||||||||92.333498|-0.05917135|0.492861||||0.041175|0.11542561||||||||||2016|1.4436989|2018|0.05032|||||||2016|2017|2018|2019|2.35108151|3.4071294|3.72386489|4.06089424|4.42507894|0.02706437|0.03922101|0.0428671|0.0467468|0.05093909|0.44917536|0.09296257|0.09050526|0.08968091|2.70309747|3.5127079||0.299512|24.73020887|||||||||2.57936774|3.68648271|4.02784431|4.38921786|4.77678196|0.02969227|0.04243678|0.04636634|0.05052628|0.05498771|||||2.94840606|3.80026991|0.288923|22.85890267|0.119|0.09862027|0.10254805|0.08194195|0.07049769||0.09992953|5|1|0|0||25||32|MD|0|2|0||2|0|8|5|0||15|1|1|2|49
02/05/2016|175|9|9||31/12/2015|||01/05/2015|02/05/2016|DEI|Douglas Emmett|DEI US EQUITY|USD|Office||Office||JR|CB||150000|34300|0.88|445000|33500||||33.09|33.09||0.64|HOLD|178995|44085.304|36.5|0|0.01972265||||||||||538.42140139|SF|HOLD|0.01972265|5922.94455|0.02659414|0.10305228||101798|1907|46433.5|71262.59220232|0|87950.12524891|128422|3869448|69169.8255806|0|0|0|9742440.91741429|10051792.1348655|9949994.0650606|4067039.8255806|3965241.8255806|5984752.30928492|33.435304|33.5|33.435304|-0.01032753|-0.006148|-0.006211|8.46662921|0.00333273|9680633.22793429|||453679.34058901|367424.66934175|0.19012255|0.04656732|0.03771382|0.046855|0.037947||0.0468584|0.0468584||0.40460843|0.398517|0.398517|0.363666|||||||||32.331103|0.02347266|-0.033026||||0.047501|0.18203784||||||||||2016|1.27272727|2018|0.041661|||||||2016|2017|2018|2019|1.03|1.12|1.26|1.38|1.51|0.03112723|0.03384708|0.03807797|0.04170444|0.04563312|0.08737864|0.125|0.0952381|0.0942029|1.06|1.16666667||0.100628|28.36285714|||||||||1.63|1.76|1.93|2.08|2.26|0.0492596|0.05318827|0.05832578|0.06285887|0.06829858|||||1.67333333|1.81666667|0.085657|18.2146789|0.031|0.054|0.06|0.064|0.065||0.056|5|0|2|1||15||24|MD|2|2|0||4|0|8|5|0||17|3|1|4|45
02/05/2016|176|6|6||31/12/2015|||01/04/2016|02/05/2016|DCT|DCT Industrial Trust|DCT US EQUITY|USD|Industrial||Industrial||EF|VT||491032|301314|1.16|258634.26803666|29000||||41.03|41.03||0.66|HOLD|93347.211922269|1816.862|||0.01634877||||||||||76.49846944|SF|HOLD|0.01634877|3830.03610517|0.028272|||18412|86662|50381.6|409473.77773751|177388.48902603|14964|135726|1597644|73781.9212684|0|0|48061|4727068.7743942|5484350.64115774|5465938.61078683|1855212.9212684|1836800.9212684|3629137.71988934|38.877837|39|38.877837|0.05535707|0.036631|0.036754|6.10604315|0.00528777|4927967.19004647|||262500.27626917|220955.19210184|0.15826682|0.0555313|0.04674254|0.053569|0.04509||0.05356263|0.05356263||0.33827394|0.3360449|0.336044|0.359833|||||||||41.439886|-0.0098911|0.065899||||0.05321|0.0098911||||||||||2016|1.34927164|2018|0.043841|||||||2016|2017|2018|2019|1.48606958|1.5651551|1.69830886|1.85928506|1.99120118|0.0362191|0.0381466|0.04139188|0.04531526|0.04853037|0.05321791|0.08507384|0.09478617|0.07094992|1.51243142|1.60953969||0.064206|25.49176037|||||||||1.99710167|2.15857586|2.33053338|2.52263429|2.66307367|0.04867418|0.0526097|0.05680072|0.06148268|0.06490552|||||2.0509264|2.21589503|0.080436|18.51622003|0.0858525|0.04506731|0.03891562|0.0325821|0.02582715||0.04301675|30|1|3|0||18||56|MD|2|2|3||7|0|8|5|5||25|1|2|3|84
02/05/2016|177|11|11||31/12/2015|||02/05/2016|02/05/2016|EQY|Equity One|EQY US EQUITY|USD|Strip Center||Strip Center||JW|JC||73762|69761|0.88|242620.45563834|34000||||29|29||0.7|HOLD|140849.156|55435.041|0|0|0.02473498||||||||||355.49195886|SF|HOLD|0.02473498|4084.625524|0.03034483|||21603|11808|0|248052.44649263|151351.0702153|28216|64098|1371430|30217.39615556|0|0|44021.4|5084572.0058941|5545602.52260203|5523999.45421547|1509766.79615556|1488163.79615556|4035835.72644647|28.653602|28.75|28.653602|0.01208916|0.008797|0.008832|5.56353337|0.00613098|5133361.87183419|||262872.37270472|226070.24052606|0.14|0.0517|0.044462|0.051249|0.044074||0.05124737|0.05124737||0.27224576|0.2693997|0.269399|0.279045|||||||||29.423066|-0.01437872|0.026854||||0.050708|0.01437872||||||||||2016|1.13012176|2018|0.041754|||||||2016|2017|2018|2019|0.9057567|0.99450715|1.08295784|1.18572567|1.24419359|0.03123299|0.03429335|0.03734337|0.04088709|0.04290323|0.09798487|0.08893922|0.0948955|0.04930982|0.93534018|1.02399071||0.094778|28.32056934|||||||||1.32199777|1.38081511|1.48587591|1.60212715|1.66936511|0.04558613|0.04761431|0.0512371|0.05524576|0.05756431|||||1.34160355|1.41583538|0.05533|20.48260728|0.038|0.03593353|0.03348653|0.03213947|0.0307||0.03511786|5|1|3|1||10||21|MD|0|1|0||1|0|0|2.5|0||3.5|3|0|3|28
02/05/2016|179|5|5||31/12/2015|||01/02/2016|02/05/2016|DRH|DiamondRock Hospitality|DRH US EQUITY|USD|Lodging||Lodging||LH|DGu|0.0737872|0|0|0.5|277056.18532368|25000||||9.05|9.05||0.14|BUY|201892.703|2378.188|12.75|0.2|0.01571268||||||||||324.26418375|Room|BUY|0.01571268|1827.12896215|0.05524862|0.40883978||71871|146037|0|0|0|12078|37582|1035983|6417.96872916|0|0|107199|3543559|3773545|3701673.99571231|1187181.96872916|1115310.96872916|2586363.03127084|12.810582|12.75|12.810582|-0.29355278|-0.201199|-0.205105|3.4798429|0.00662507|2784324.93516685|||300142.445|217962.038225|0.27380468|0.08470085|0.06150936|0.106035|0.077002|0.092372|0.1065561|0.1065561|0.1065561|0.31460654|0.301299|0.301299|0.2861|||||||||10.428702|-0.13220265|-0.185931||||0.097071|0||||||||||2016|1.29485224|2018|0.072107|||||||2016|2017|2018|2019|0.58042112|0.64742612|0.6775541|0.69891667|0.70177554|0.06413493|0.0715388|0.07486786|0.07722836|0.07754426|0.11544204|0.04653501|0.03152895|0.00409043|0.60275612|0.65746878||0.09077|13.76491215|277.05618532|285.11049847|290.84138898|291.49309603|10.04967614|9.76577485|9.57334492|9.55194127|0.97902345|1.0771894|1.12116263|1.15222348|1.15726876|0.10817939|0.11902645|0.12388537|0.12731751|0.127875|||||1.01174543|1.09184714|0.079171|8.28870603|0.08660394|0.03|0.03|0.01960215|0.00649992||0.03|30|0|2|0||20||55|MD|2|2|3||7|0|8|5|0||20|3|2|5|80
02/05/2016|181|4|4||31/12/2015|||01/04/2016|02/05/2016|HR|Healthcare Realty Trust|HR US EQUITY|USD|Health Care||Health Care||KTy|AS||0|0|1.2|228238.7|30000||||30.78|30.78||0.5|SELL|101517.009|1596.224|35.5|0.1|0.01651255||||||||||316.25593588|s.f.|SELL|0.01651255|3124.69353702|0.03898635|0.15334633||4102|63600|17452|0|17852.7|-14000|75489|1435087|53167.60249675|0|0|26610|4109314.10335185|4198320.80335185|4194218.79240733|1590353.60249675|1586251.60249675|2607967.2008551|25.689953|25.75|25.689953|0.19813376|0.123079|0.123199|6.26968608|0.00714571|4626040.45046127|||253774.7|228637.0335625|0.09905505|0.06175598|0.05563873|0.054988|0.049541||0.05498219|0.05498219||0.37880707|0.3781995|0.378199|0.306155|||||||||29.45516|0.0449782|0.146563||||0.056602|0.29725188||||||||||2016|1.08123274|2018||||||||2016|2017|2018|2019|1.26005887|1.29747929|1.36709811|1.40726774|1.47007386|0.04093759|0.04215332|0.04441514|0.0457202|0.04776068|0.02969736|0.05365698|0.02938314|0.04462983|1.27253234|1.32068556||0.03784|23.30607743|||||||||1.60196019|1.64115742|1.72291573|1.77849591|1.85700841|0.05204549|0.05331895|0.05597517|0.05778089|0.06033166|||||1.61502593|1.66841019|0.033054|18.44870056|0.025|0.025|0.025|0.025|0.025||0.025|5|1|3|0||0||13|MD|0|0|0||0|0|8|5|0||13|3|0|3|29
02/05/2016|182|9|9||31/12/2015|||01/05/2015|02/05/2016|OFC|Corporate Office Properties|OFC US EQUITY|USD|Office||Office||JR|CB||351531|186514|1.1|304000|35500||||26.32|26.32||0.64|BUY|98209|980.17|31.5|0.1|0.02492212||||||||||269.47633254|SF|BUY|0.02492212|2584.86088|0.04179331|0.19680851||60310|113918.7|287566.75|231236.25852312|-40842|20000|91755|2071605.7|-4464.67261678|207883.35|-1736.671|75850|4916759.9374368|5588949.64595992|5528639.59599522|2440892.70638322|2380582.70638322|3148056.9395767|32.054668|32|32.054668|-0.17890274|-0.100769|-0.101868|6.61610428|0.00635181|4353563.9278248|||332436.8716684|252497.14522865|0.24046588|0.067613|0.05135438|0.075189|0.057109||0.07528188|0.07528188||0.4367355|0.430591|0.393303|0.411569|||||||||27.284521|-0.03535048|-0.148813||||0.073798|0||||||||||2016|1.06363636|2018|0.056192|||||||2016|2017|2018|2019|1.13|1.17|1.23|1.36|1.5|0.04293313|0.04445289|0.04673252|0.05167173|0.05699088|0.03539823|0.05128205|0.10569106|0.10294118|1.14333333|1.19||0.040816|22.11764706|||||||||2.01|2|2.07|2.22|2.43|0.07636778|0.07598784|0.07864742|0.0843465|0.09232523|||||2.00666667|2.02333333|0.008305|13.00823723|0.007|0.031|0.046|0.05|0.026||0.036|30|1|3|0||20||58|MD|2|2|0||4|0|8|5|0||17|3|1|4|79
02/05/2016|183|5|5||31/12/2015|||01/03/2016|02/05/2016|LHO|LaSalle Hotel Properties|LHO US EQUITY|USD|Lodging||Lodging||LH|DGu|0.07067904|0|0|1.8|402691.38625058|32500||||24.22|24.22||0.32|BUY|113682.192|608.028|32.5|0.1|0.01338912||||||||||443.11554251|Room|BUY|0.01338912|2753.38269024|0.07431874|0.34186623||5700|65481|2500|0|0|117905|134406.82287582|1429794|-16113.09495677|178750|3091|111686|5350606.971|5542192.971|5536492.89461537|1841614.72791905|1835914.72791905|3700578.24308095|32.55196|32.5|32.55196|-0.25595878|-0.170906|-0.171082|3.53644018|0.0058641|4403411.49454368|||428139.5|328212|0.23339939|0.080017|0.06134108|0.096511|0.073985|0.085248|0.09653189|0.09653189|0.09653189|0.3322899|0.3316024|0.298758|0.294996|||||||||25.860305|-0.06342945|-0.205569||||0.092747|0||||||||||2016|1.13197496|2018|0.06922|||||||2016|2017|2018|2019|1.77998123|2.03755492|2.09707209|2.13232299|2.14308306|0.07349221|0.08412696|0.08658431|0.08803976|0.08848402|0.14470585|0.02921009|0.01680958|0.00504617|1.86583913|2.05739398||0.102664|11.77217406|402.69138625|411.98185659|416.88750447|418.09037144|10.93495328|10.68836266|10.5625893|10.5322002|2.68587815|2.97566172|3.057405|3.10529314|3.12060312|0.11089505|0.12285969|0.12623472|0.12821194|0.12884406|||||2.78247267|3.00290948|0.079223|8.06551119|0.05563039|0.05010275|0.02296842|0.01115108|0.00535123||0.04105797|30|1|3|0||17.5||53.5|MD|0|2|0||2|0|8|5|0||15|3|2|5|74
02/05/2016|184|9|9||31/12/2015|||01/10/2015|02/05/2016|ARE|Alexandria Real Estate Equities|ARE US EQUITY|USD|Office||Office||KTy|AS||2743307|1017902|3.08|529223.9825|61500||||94.16|94.16||1.21|HOLD|72549|1057.402|108.25|0.1|0.01301775||||||||||609.65666979|Square Foot|HOLD|0.01301775|6831.21384|0.03271028|0.14963891||88698|392822|349848.6|1477261.86442491|-38849.45333263|108406|513448|3892995|49384.53879835|367162.5|27261.385|367603.15|10161144.057453|12539331.0685453|12450633.0499224|5217854.57379835|5129156.57379835|7321476.49474693|100.917676|101|100.917676|-0.06696226|-0.039097|-0.039376|7.18844407|0.00490456|9670881.421329|||565136.9825|480951.44020454|0.14896484|0.05561746|0.04733241|0.05788|0.049258||0.05789725|0.05789725||0.41611905|0.4119595|0.38028|0.436864|||||||||92.252244|0.02067978|-0.085867||||0.058553|0.20732635||||||||||2016|1.14570887|2018|0.04807|||||||2016|2017|2018|2019|3.31903981|3.52878331|3.70635274|4.28512325|4.53413555|0.03524894|0.03747646|0.03936228|0.04550896|0.04815352|0.06319403|0.0503203|0.15615635|0.05811088|3.38895431|3.58797312||0.058725|26.24322893|||||||||5.25397486|5.52510745|5.88130334|6.6486308|7.01672149|0.05579837|0.05867786|0.06246074|0.07060993|0.07451913|||||5.34435239|5.64383941|0.056038|16.6836781|0.047|0.0398547|0.03584948|0.02761358|0.02532224||0.03851963|5|0|3|0||10||21|MD|0|2|0||2|0|8|5|0||15|3|2|5|41
02/05/2016|186|19|19||31/12/2015|||03/08/2015|02/05/2016|DLR|Digital Realty Trust|DLR US EQUITY|USD|Data Center||Data Center||LH|DGu||753502|382379|3.52|1100000|120000||||89.49|89.49||1.51|BUY|149929.573|437.542|||0.01716299||||||||||839.54854607|SF|BUY|0.01716299|13417.19748777|0.039334|||57053|195407|183445|835358.21872146|0|672008.30180909|608343|6111381.7|157206.98480588|1335000|75964.3|372030|17593989.870734|19537261.3912646|19480208.331873|8659925.98480588|8602872.98480588|10877335.4064587|72.549632|72.5|72.549632|0.2335004|0.13|0.130381|5.50393518|0.0061421|20133852.0114369|||1204785.0371476|1000768.53772078|0.16933851|0.06847708|0.05688127|0.060599|0.050337||0.06057872|0.06057872||0.44325178|0.4416212|0.36919|0.337845|||||||||95.688539|-0.06477828|0.318938||||0.058151|0.06477828||||||||||2016|1.07102273|2018||||||||2016|2017|2018|2019|3.37|3.77|4.18|4.52|4.93|0.03765784|0.04212761|0.04670913|0.05050844|0.05508995|0.11869436|0.10875332|0.08133971|0.09070796|3.50333333|3.90666667||0.115128|22.90699659|||||||||5.16|5.46|5.92|6.38|6.91|0.05766007|0.0610124|0.06615264|0.07129288|0.07721533|||||5.26|5.61333333|0.067173|15.94239905|0.028|0.035|0.037||||0.03566667|5|1|3|0||20||34|MD|2|2|0||4|0|8|5|0||17|3|2|5|56
